chat_message_id,chat_message_text,chat_session_id,created_by_user_id,created_date,modified_by_user_id,modified_date,status_id
1542,hello sir,214,11646,2017-09-06 10:18:31,11646,2017-09-06 10:18:31,1
1543,you should  have web cam,212,11644,2017-09-06 10:19:25,11644,2017-09-06 10:19:25,1
1544,good morning mam,214,17014,2017-09-06 10:19:27,17014,2017-09-06 10:19:27,1
1545,yes sir,212,16929,2017-09-06 10:19:37,16929,2017-09-06 10:19:37,1
1546,r u getting y voice sir,212,16929,2017-09-06 10:21:28,16929,2017-09-06 10:21:28,1
1547,no,212,11644,2017-09-06 10:21:47,11644,2017-09-06 10:21:47,1
1548,here i am not getting voice button in chat window its visible only to u and ramesh sir,212,16929,2017-09-06 10:22:37,16929,2017-09-06 10:22:37,1
1549,ur echo test is active,212,11644,2017-09-06 10:23:50,11644,2017-09-06 10:23:50,1
1550,inactive it,212,11644,2017-09-06 10:23:58,11644,2017-09-06 10:23:58,1
1551,yes,212,16929,2017-09-06 10:23:59,16929,2017-09-06 10:23:59,1
1552,starr video,212,11644,2017-09-06 10:24:53,11644,2017-09-06 10:24:53,1
1553,starr,212,16929,2017-09-06 10:25:23,16929,2017-09-06 10:25:23,1
1554,do u hear me sir,214,11646,2017-09-06 10:26:36,11646,2017-09-06 10:26:36,1
1555,can you hear me,212,11644,2017-09-06 10:26:39,11644,2017-09-06 10:26:39,1
1556,yes,212,16929,2017-09-06 10:26:43,16929,2017-09-06 10:26:43,1
1557,go ahead,212,11644,2017-09-06 10:26:51,11644,2017-09-06 10:26:51,1
1558,i am able to hear u,212,16929,2017-09-06 10:26:56,16929,2017-09-06 10:26:56,1
1559,but i am unable to hear you,212,11644,2017-09-06 10:27:17,11644,2017-09-06 10:27:17,1
1560,what shall i do sir,212,16929,2017-09-06 10:27:29,16929,2017-09-06 10:27:29,1
1561,get good headphones with microphone from C Srinivas Sir,212,11644,2017-09-06 10:27:57,11644,2017-09-06 10:27:57,1
1562,raise questions in chat,212,11644,2017-09-06 11:05:15,11644,2017-09-06 11:05:15,1
1563,Go ahead with the question Sir,215,11644,2017-09-06 11:09:07,11644,2017-09-06 11:09:07,1
1564,I cam hear you Sir,215,11644,2017-09-06 11:09:28,11644,2017-09-06 11:09:28,1
1565,i am hearing,215,11644,2017-09-06 11:11:24,11644,2017-09-06 11:11:24,1
1566,i can hear you,216,11644,2017-09-06 11:23:58,11644,2017-09-06 11:23:58,1
1567,Yes Go ahead,216,11644,2017-09-06 11:24:10,11644,2017-09-06 11:24:10,1
1568,Yes Sir,210,11644,2017-09-06 11:25:42,11644,2017-09-06 11:25:42,1
1569,go ahead,210,11644,2017-09-06 11:25:54,11644,2017-09-06 11:25:54,1
1570,go ahead,210,11644,2017-09-06 11:28:43,11644,2017-09-06 11:28:43,1
1571,I can hear you,217,11644,2017-09-06 11:31:06,11644,2017-09-06 11:31:06,1
1572,i cam hear you,218,11644,2017-09-06 11:36:18,11644,2017-09-06 11:36:18,1
1573,go head,218,11644,2017-09-06 11:36:26,11644,2017-09-06 11:36:26,1
1574,Please Inactive Echo Test option Sir,219,11644,2017-09-06 11:46:34,11644,2017-09-06 11:46:34,1
1575,O can see the login,220,11644,2017-09-06 11:47:00,11644,2017-09-06 11:47:00,1
1576,k,219,16925,2017-09-06 11:47:04,16925,2017-09-06 11:47:04,1
1577,"yes Sir,",219,11644,2017-09-06 11:47:30,11644,2017-09-06 11:47:30,1
1578,Web cam  is there,219,11644,2017-09-06 11:47:40,11644,2017-09-06 11:47:40,1
1579,Madam go ahead with the question in chat,220,11644,2017-09-06 11:47:47,11644,2017-09-06 11:47:47,1
1580,yes sir,219,16925,2017-09-06 11:47:49,16925,2017-09-06 11:47:49,1
1581,i can  hear you  Madam,221,11644,2017-09-06 11:56:42,11644,2017-09-06 11:56:42,1
1582,Sir Please type in Chat,222,11644,2017-09-06 11:58:43,11644,2017-09-06 11:58:43,1
1583,"Sir ,i can hear you",222,11644,2017-09-06 11:59:17,11644,2017-09-06 11:59:17,1
1584,hello,223,11374,2017-09-06 12:40:03,11374,2017-09-06 12:40:03,1
1585,hi,224,11706,2017-09-06 15:17:56,11706,2017-09-06 15:17:56,1
1586,there,224,11706,2017-09-06 15:21:44,11706,2017-09-06 15:21:44,1
1587,i cant c u,224,11706,2017-09-06 15:21:49,11706,2017-09-06 15:21:49,1
1588,download team viewer,224,11706,2017-09-06 15:39:11,11706,2017-09-06 15:39:11,1
1589,hello,226,11805,2017-09-07 11:24:33,11805,2017-09-07 11:24:33,1
1590,r u online,226,11805,2017-09-07 11:24:52,11805,2017-09-07 11:24:52,1
1591,hi mam,226,18037,2017-09-07 11:24:59,18037,2017-09-07 11:24:59,1
1592,yes mam,226,18037,2017-09-07 11:25:21,18037,2017-09-07 11:25:21,1
1593,any qury,226,11805,2017-09-07 11:25:22,11805,2017-09-07 11:25:22,1
1594,start your audio,226,11805,2017-09-07 11:25:42,11805,2017-09-07 11:25:42,1
1595,is it necessary to make video using screencast,226,18037,2017-09-07 11:25:49,18037,2017-09-07 11:25:49,1
1596,i have made my channel on youtube,226,18037,2017-09-07 11:26:13,18037,2017-09-07 11:26:13,1
1597,no problem,226,11805,2017-09-07 11:26:25,11805,2017-09-07 11:26:25,1
1598,u will learn,226,11805,2017-09-07 11:26:42,11805,2017-09-07 11:26:42,1
1599,i have uploaded my video link on webpress,226,18037,2017-09-07 11:27:02,18037,2017-09-07 11:27:02,1
1600,wordpress,226,11805,2017-09-07 11:27:21,11805,2017-09-07 11:27:21,1
1601,yes wordpress,226,18037,2017-09-07 11:27:45,18037,2017-09-07 11:27:45,1
1602,typing mistake,226,18037,2017-09-07 11:27:50,18037,2017-09-07 11:27:50,1
1603,u can take your topic  & addyour notes ppt q bank on worpress,226,11805,2017-09-07 11:28:05,11805,2017-09-07 11:28:05,1
1604,ok,226,18037,2017-09-07 11:28:18,18037,2017-09-07 11:28:18,1
1605,ok,226,11805,2017-09-07 11:28:25,11805,2017-09-07 11:28:25,1
1606,any other qury,226,11805,2017-09-07 11:28:36,11805,2017-09-07 11:28:36,1
1607,no mam,226,18037,2017-09-07 11:28:46,18037,2017-09-07 11:28:46,1
1608,hello,227,11805,2017-09-07 11:33:16,11805,2017-09-07 11:33:16,1
1609,kajal madam,227,11805,2017-09-07 11:33:38,11805,2017-09-07 11:33:38,1
1610,Hi Ma'am,227,18032,2017-09-07 11:33:40,18032,2017-09-07 11:33:40,1
1611,/query,227,11805,2017-09-07 11:33:49,11805,2017-09-07 11:33:49,1
1612,We canot hear you Ma'am,227,18032,2017-09-07 11:33:51,18032,2017-09-07 11:33:51,1
1613,sure Ma'am,227,18032,2017-09-07 11:34:01,18032,2017-09-07 11:34:01,1
1614,ican hear u,227,11805,2017-09-07 11:34:02,11805,2017-09-07 11:34:02,1
1615,pls text,227,11805,2017-09-07 11:34:17,11805,2017-09-07 11:34:17,1
1616,I couldn't make my screencast properly in Camstudio. There was a lot of noise,227,18032,2017-09-07 11:34:34,18032,2017-09-07 11:34:34,1
1617,"Could you suggest a different software, the best one out of the  list whch will help",227,18032,2017-09-07 11:34:59,18032,2017-09-07 11:34:59,1
1618,screen casto matic is easy,227,11805,2017-09-07 11:35:23,11805,2017-09-07 11:35:23,1
1619,i have done in it,227,11805,2017-09-07 11:35:39,11805,2017-09-07 11:35:39,1
1620,Okay. Oh great!,227,18032,2017-09-07 11:35:50,18032,2017-09-07 11:35:50,1
1621,Th software is easily available?,227,18032,2017-09-07 11:36:01,18032,2017-09-07 11:36:01,1
1622,hi mam,225,18035,2017-09-07 11:36:13,18035,2017-09-07 11:36:13,1
1623,noise problem  u can stop your fan n record in closed room,227,11805,2017-09-07 11:36:42,11805,2017-09-07 11:36:42,1
1624,software is available,227,11805,2017-09-07 11:36:59,11805,2017-09-07 11:36:59,1
1625,"yes Ma'am I tried that also, but stil didnt help :(",227,18032,2017-09-07 11:37:12,18032,2017-09-07 11:37:12,1
1626,hi,225,11805,2017-09-07 11:37:18,11805,2017-09-07 11:37:18,1
1627,ok bye,227,11805,2017-09-07 11:37:40,11805,2017-09-07 11:37:40,1
1628,I have a probe,225,18035,2017-09-07 11:37:46,18035,2017-09-07 11:37:46,1
1629,"Okay, I'll try again. Thans a lot  maam",227,18032,2017-09-07 11:37:48,18032,2017-09-07 11:37:48,1
1630,problem to deal with wordpress,225,18035,2017-09-07 11:38:11,18035,2017-09-07 11:38:11,1
1631,can u help me for that,225,18035,2017-09-07 11:38:18,18035,2017-09-07 11:38:18,1
1632,???,225,11805,2017-09-07 11:38:21,11805,2017-09-07 11:38:21,1
1633,I am not able to add page in that,225,18035,2017-09-07 11:38:34,18035,2017-09-07 11:38:34,1
1634,wordpress u can create tag,225,11805,2017-09-07 11:38:43,11805,2017-09-07 11:38:43,1
1635,its a assignment given by course instructtor,225,18035,2017-09-07 11:38:58,18035,2017-09-07 11:38:58,1
1636,i have already made my blog,225,18035,2017-09-07 11:39:23,18035,2017-09-07 11:39:23,1
1637,there is option toadd page,225,11805,2017-09-07 11:39:31,11805,2017-09-07 11:39:31,1
1638,but now i want to add page & main menu in that,225,18035,2017-09-07 11:39:41,18035,2017-09-07 11:39:41,1
1639,yes u can add,225,11805,2017-09-07 11:40:16,11805,2017-09-07 11:40:16,1
1640,ok,225,18035,2017-09-07 11:40:21,18035,2017-09-07 11:40:21,1
1641,ok,225,11805,2017-09-07 11:40:30,11805,2017-09-07 11:40:30,1
1642,can u please tell me which menu n where it is located?,225,18035,2017-09-07 11:40:53,18035,2017-09-07 11:40:53,1
1643,to add page,225,18035,2017-09-07 11:41:08,18035,2017-09-07 11:41:08,1
1644,"thanks mam,im logging off",226,18037,2017-09-07 11:41:11,18037,2017-09-07 11:41:11,1
1645,please wait iam just solving another centers problem,231,10014,2017-09-15 14:56:08,10014,2017-09-15 14:56:08,1
1646,please wait iam just solving another centers problem,232,10014,2017-09-15 14:56:21,10014,2017-09-15 14:56:21,1
1647,okay,231,10224,2017-09-15 14:56:28,10224,2017-09-15 14:56:28,1
1648,teamviewer password please,233,10014,2017-09-15 16:17:17,10014,2017-09-15 16:17:17,1
1649,I am at Anna University -Sameer,234,10034,2017-09-16 10:03:25,10034,2017-09-16 10:03:25,1
1650,I am here,235,10227,2017-09-16 11:37:37,10227,2017-09-16 11:37:37,1
1651,-Samee,235,10227,2017-09-16 11:37:41,10227,2017-09-16 11:37:41,1
1652,Ok,235,10021,2017-09-16 11:37:47,10021,2017-09-16 11:37:47,1
1653,I will start off now. With a poll,235,10021,2017-09-16 11:37:56,10021,2017-09-16 11:37:56,1
1654,OK,235,10227,2017-09-16 11:38:12,10227,2017-09-16 11:38:12,1
1655,Cannot see the poll results,235,10227,2017-09-16 11:45:30,10227,2017-09-16 11:45:30,1
1656,click on video wall button,235,10021,2017-09-16 12:39:35,10021,2017-09-16 12:39:35,1
1657,Can you take me on? I can explain the policy,235,10021,2017-09-16 12:42:01,10021,2017-09-16 12:42:01,1
1658,make JKs screen bigger,235,10021,2017-09-16 12:51:08,10021,2017-09-16 12:51:08,1
1659,"i have 2 points to say, before signing off",235,10227,2017-09-16 13:05:34,10227,2017-09-16 13:05:34,1
1660,I have two points to say from RC1228,235,10227,2017-09-16 13:06:18,10227,2017-09-16 13:06:18,1
1661,on right hand side top there is option to alloy download,236,10021,2017-09-16 15:03:34,10021,2017-09-16 15:03:34,1
1662,Click on Video wall,236,10021,2017-09-16 15:15:52,10021,2017-09-16 15:15:52,1
1663,Prof. Kannan is present at RC1240,236,10021,2017-09-16 15:20:12,10021,2017-09-16 15:20:12,1
1664,Please play the video again.,237,10192,2017-09-17 10:18:12,10192,2017-09-17 10:18:12,1
1665,video and audio intrupted,237,10192,2017-09-17 10:18:27,10192,2017-09-17 10:18:27,1
1666,We have 3 questions. please allow us to interact.,237,10192,2017-09-17 12:40:10,10192,2017-09-17 12:40:10,1
1667,please answer our question,237,10192,2017-09-17 12:50:41,10192,2017-09-17 12:50:41,1
1668,Please switch on the AV,240,11395,2017-09-26 12:02:21,11395,2017-09-26 12:02:21,1
1669,only audio is there.,240,11740,2017-09-26 12:02:51,11740,2017-09-26 12:02:51,1
1670,can I interact,240,11740,2017-09-26 12:03:04,11740,2017-09-26 12:03:04,1
1671,yes,240,11395,2017-09-26 12:03:11,11395,2017-09-26 12:03:11,1
1672,only audio is naot taking,240,11740,2017-09-26 12:04:20,11740,2017-09-26 12:04:20,1
1673,"you you are facing problem, we can interact via whatsapp",240,11395,2017-09-26 12:04:45,11395,2017-09-26 12:04:45,1
1674,no problem,240,11395,2017-09-26 12:05:01,11395,2017-09-26 12:05:01,1
1675,can you explain,240,11740,2017-09-26 12:05:23,11740,2017-09-26 12:05:23,1
1676,google cloud,240,11740,2017-09-26 12:05:34,11740,2017-09-26 12:05:34,1
1677,moodle,240,11740,2017-09-26 12:05:38,11740,2017-09-26 12:05:38,1
1678,sure,240,11395,2017-09-26 12:05:43,11395,2017-09-26 12:05:43,1
1679,again,240,11740,2017-09-26 12:05:43,11740,2017-09-26 12:05:43,1
1680,yes,240,11740,2017-09-26 12:05:53,11740,2017-09-26 12:05:53,1
1681,ok,240,11740,2017-09-26 12:06:00,11740,2017-09-26 12:06:00,1
1682,ok,240,11740,2017-09-26 12:06:12,11740,2017-09-26 12:06:12,1
1683,yes,240,11740,2017-09-26 12:07:44,11740,2017-09-26 12:07:44,1
1684,ok,240,11740,2017-09-26 12:08:44,11740,2017-09-26 12:08:44,1
1685,ok,240,11740,2017-09-26 12:09:57,11740,2017-09-26 12:09:57,1
1686,can choices change (4 out off 6),240,11740,2017-09-26 12:11:48,11740,2017-09-26 12:11:48,1
1687,at a time only 4 choices,240,11740,2017-09-26 12:12:31,11740,2017-09-26 12:12:31,1
1688,only 4 choices visible including currect one,240,11740,2017-09-26 12:13:04,11740,2017-09-26 12:13:04,1
1689,correct,240,11740,2017-09-26 12:13:40,11740,2017-09-26 12:13:40,1
1690,yes,240,11395,2017-09-26 12:13:57,11395,2017-09-26 12:13:57,1
1691,you can also increase number of choices,240,11395,2017-09-26 12:14:01,11395,2017-09-26 12:14:01,1
1692,Thanks !,240,11740,2017-09-26 12:19:51,11740,2017-09-26 12:19:51,1
1693,this is not a mentor mentee class,241,10014,2017-09-27 11:28:49,10014,2017-09-27 11:28:49,1
1694,just tested,241,11710,2017-09-27 11:29:08,11710,2017-09-27 11:29:08,1
1695,hello sir,243,11402,2017-09-27 12:32:58,11402,2017-09-27 12:32:58,1
1696,hello,243,14388,2017-09-27 12:33:14,14388,2017-09-27 12:33:14,1
1697,"i am tring to connet through video, it seems that there is network  problem",243,11402,2017-09-27 12:35:09,11402,2017-09-27 12:35:09,1
1698,just wait i ll start video,243,11402,2017-09-27 12:35:19,11402,2017-09-27 12:35:19,1
1699,ok,243,14388,2017-09-27 12:35:20,14388,2017-09-27 12:35:20,1
1700,"Hello Sir,",244,11386,2017-09-27 12:47:36,11386,2017-09-27 12:47:36,1
1701,Not able to see your video,244,11386,2017-09-27 12:47:47,11386,2017-09-27 12:47:47,1
1702,But sir i can c ur videa,244,14319,2017-09-27 12:48:13,14319,2017-09-27 12:48:13,1
1703,we have made teamn of four for OER,244,14319,2017-09-27 12:48:49,14319,2017-09-27 12:48:49,1
1704,ok i got your team details,244,11386,2017-09-27 12:49:06,11386,2017-09-27 12:49:06,1
1705,all from chemistry ?,244,11386,2017-09-27 12:49:18,11386,2017-09-27 12:49:18,1
1706,Our topic is Energy which we have for First year Engg ]Applied Chemistry,244,14319,2017-09-27 12:49:33,14319,2017-09-27 12:49:33,1
1707,Yes sir all are from Chemistry backgroungd,244,14319,2017-09-27 12:49:56,14319,2017-09-27 12:49:56,1
1708,ok.did you inform eoutreach about members in team,244,11386,2017-09-27 12:50:32,11386,2017-09-27 12:50:32,1
1709,yes sir we have filled survey form yesterday,244,14319,2017-09-27 12:50:59,14319,2017-09-27 12:50:59,1
1710,did they permit you /,244,11386,2017-09-27 12:51:20,11386,2017-09-27 12:51:20,1
1711,i mean did they give you any reply,244,11386,2017-09-27 12:51:40,11386,2017-09-27 12:51:40,1
1712,no reply we recieved yet,244,14319,2017-09-27 12:52:04,14319,2017-09-27 12:52:04,1
1713,ok,244,11386,2017-09-27 12:52:32,11386,2017-09-27 12:52:32,1
1714,"sir,neither audible nor visible",245,11386,2017-09-27 12:54:39,11386,2017-09-27 12:54:39,1
1715,so sir can we proceed with our topic,244,14319,2017-09-27 12:55:16,14319,2017-09-27 12:55:16,1
1716,yes,244,11386,2017-09-27 12:55:23,11386,2017-09-27 12:55:23,1
1717,hope there is no topic duplication,244,14319,2017-09-27 12:55:32,14319,2017-09-27 12:55:32,1
1718,how do we confirm this?,244,14319,2017-09-27 12:55:41,14319,2017-09-27 12:55:41,1
1719,no one else in same domain,244,11386,2017-09-27 12:55:48,11386,2017-09-27 12:55:48,1
1720,e outreach will confirm,244,11386,2017-09-27 12:56:07,11386,2017-09-27 12:56:07,1
1721,shall we wait for confirmation mail from e-outreach,244,14319,2017-09-27 12:56:48,14319,2017-09-27 12:56:48,1
1722,when can we expect the confirmation,244,14319,2017-09-27 12:57:04,14319,2017-09-27 12:57:04,1
1723,"you can start your resource preparation work,team meetings ,discuss method of communication in team etc",244,11386,2017-09-27 12:57:45,11386,2017-09-27 12:57:45,1
1724,from iit bombay x you will get sufficient gguidance for OER,244,11386,2017-09-27 12:58:50,11386,2017-09-27 12:58:50,1
1725,i can also share my OER document,244,11386,2017-09-27 12:59:14,11386,2017-09-27 12:59:14,1
1726,hello sir,246,11402,2017-09-27 13:00:45,11402,2017-09-27 13:00:45,1
1727,can u start ur video pls,246,11402,2017-09-27 13:00:48,11402,2017-09-27 13:00:48,1
1728,??,246,11402,2017-09-27 13:00:50,11402,2017-09-27 13:00:50,1
1729,"please do share sir sir, it will be helpful",244,14319,2017-09-27 13:01:00,14319,2017-09-27 13:01:00,1
1730,yes I have started it,246,14377,2017-09-27 13:01:01,14377,2017-09-27 13:01:01,1
1731,ok,244,11386,2017-09-27 13:01:09,11386,2017-09-27 13:01:09,1
1732,you are visible to me,246,14377,2017-09-27 13:02:03,14377,2017-09-27 13:02:03,1
1733,go left top corner,246,11402,2017-09-27 13:02:24,11402,2017-09-27 13:02:24,1
1734,clk on video,246,11402,2017-09-27 13:02:30,11402,2017-09-27 13:02:30,1
1735,and start,246,11402,2017-09-27 13:02:33,11402,2017-09-27 13:02:33,1
1736,u r not visile,246,11402,2017-09-27 13:02:47,11402,2017-09-27 13:02:47,1
1737,From  what background ie. domain you belog from.,246,14377,2017-09-27 13:03:34,14377,2017-09-27 13:03:34,1
1738,hello sir,247,11402,2017-09-27 13:03:34,11402,2017-09-27 13:03:34,1
1739,u r not visible,247,11402,2017-09-27 13:03:46,11402,2017-09-27 13:03:46,1
1740,is it visible now sir?,246,14377,2017-09-27 13:04:38,14377,2017-09-27 13:04:38,1
1741,is it visible now sir?,246,14377,2017-09-27 13:04:50,14377,2017-09-27 13:04:50,1
1742,not yet,246,11402,2017-09-27 13:04:59,11402,2017-09-27 13:04:59,1
1743,u r not visible,246,11402,2017-09-27 13:05:00,11402,2017-09-27 13:05:00,1
1744,My questionis whwther we have to creat full course material of OER? or is it partial. Upto what extent we have to co,246,14377,2017-09-27 13:07:45,14377,2017-09-27 13:07:45,1
1745,no need to create full course material,246,11402,2017-09-27 13:11:43,11402,2017-09-27 13:11:43,1
1746,partial soon iitb will give u reference exmple for tht or u can refer mentors report,246,11402,2017-09-27 13:12:20,11402,2017-09-27 13:12:20,1
1747,if you have any queries please mail me or chat on whatsapp.,244,11386,2017-09-27 13:12:56,11386,2017-09-27 13:12:56,1
1748,My question is Here when we discuss about the comparison of conventional and flipped classroom then is there consideration of student regularity or IQ? BCZ very few students do regular study.,246,14377,2017-09-27 13:15:03,14377,2017-09-27 13:15:03,1
1749,you are not visible sir,246,14377,2017-09-27 13:22:44,14377,2017-09-27 13:22:44,1
1750,hello sir,248,11402,2017-09-27 13:57:01,11402,2017-09-27 13:57:01,1
1751,pls start ur video,248,11402,2017-09-27 13:57:06,11402,2017-09-27 13:57:06,1
1752,sir are youu sitting on a PC?,244,11386,2017-09-27 13:58:17,11386,2017-09-27 13:58:17,1
1753,u r not visible,248,11402,2017-09-27 13:59:34,11402,2017-09-27 13:59:34,1
1754,u r audio is missing,248,11402,2017-09-27 14:47:17,11402,2017-09-27 14:47:17,1
1755,background noise is present,248,11402,2017-09-27 15:06:41,11402,2017-09-27 15:06:41,1
1756,ur audio not clear,248,11402,2017-09-27 15:06:55,11402,2017-09-27 15:06:55,1
1757,check audio and video,249,11421,2017-09-27 15:32:26,11421,2017-09-27 15:32:26,1
1758,video is not published,249,11421,2017-09-27 15:32:34,11421,2017-09-27 15:32:34,1
1759,check audio video,250,11421,2017-09-27 15:33:11,11421,2017-09-27 15:33:11,1
1760,video is not published,250,11421,2017-09-27 15:33:17,11421,2017-09-27 15:33:17,1
1761,voice isbreaking,249,14667,2017-09-27 15:35:16,14667,2017-09-27 15:35:16,1
1762,Shall i logoff and login again?,249,14667,2017-09-27 15:38:18,14667,2017-09-27 15:38:18,1
1763,no audio,249,11421,2017-09-27 15:39:43,11421,2017-09-27 15:39:43,1
1764,can u hear mine,249,11421,2017-09-27 15:39:49,11421,2017-09-27 15:39:49,1
1765,not now..,249,14667,2017-09-27 15:40:01,14667,2017-09-27 15:40:01,1
1766,now ?,249,11421,2017-09-27 15:41:03,11421,2017-09-27 15:41:03,1
1767,yes,249,14667,2017-09-27 15:41:15,14667,2017-09-27 15:41:15,1
1768,my voice,249,11421,2017-09-27 15:55:27,11421,2017-09-27 15:55:27,1
1769,ur voiceis audible,249,14667,2017-09-27 15:55:43,14667,2017-09-27 15:55:43,1
1770,Too much delay and the signal is breaking,249,14667,2017-09-27 15:56:50,14667,2017-09-27 15:56:50,1
1771,ur voice is audible,249,14667,2017-09-27 15:58:11,14667,2017-09-27 15:58:11,1
1772,what is the problem,250,11421,2017-09-27 16:02:51,11421,2017-09-27 16:02:51,1
1773,Too much delay in the conversation,249,14667,2017-09-27 16:06:44,14667,2017-09-27 16:06:44,1
1774,?,251,11421,2017-09-27 17:12:38,11421,2017-09-27 17:12:38,1
1775,am i audible,251,11421,2017-09-27 17:12:38,11421,2017-09-27 17:12:38,1
1776,No,251,14685,2017-09-27 17:12:55,14685,2017-09-27 17:12:55,1
1777,I rushed home to be here,251,14685,2017-09-27 17:13:13,14685,2017-09-27 17:13:13,1
1778,my voice??not audible?,251,11421,2017-09-27 17:14:45,11421,2017-09-27 17:14:45,1
1779,not loud,251,14685,2017-09-27 17:15:02,14685,2017-09-27 17:15:02,1
1780,OER is a complete course pack,251,11421,2017-09-27 17:15:50,11421,2017-09-27 17:15:50,1
1781,week 3 not there till 3.00pm today,251,14685,2017-09-27 17:16:02,14685,2017-09-27 17:16:02,1
1782,by tommrrow,251,11421,2017-09-27 17:16:12,11421,2017-09-27 17:16:12,1
1783,course wrt domain only u can,251,11421,2017-09-27 17:16:32,11421,2017-09-27 17:16:32,1
1784,OER is regarding the course in our domain?,251,14685,2017-09-27 17:16:51,14685,2017-09-27 17:16:51,1
1785,yes preferably in ur domain,251,11421,2017-09-27 17:17:10,11421,2017-09-27 17:17:10,1
1786,since u r expert in it,251,11421,2017-09-27 17:17:16,11421,2017-09-27 17:17:16,1
1787,Ok. Then it will be more interesting,251,14685,2017-09-27 17:17:39,14685,2017-09-27 17:17:39,1
1788,yes,251,11421,2017-09-27 17:17:54,11421,2017-09-27 17:17:54,1
1789,detailed instructions will be givem by JK by week 3,251,11421,2017-09-27 17:18:09,11421,2017-09-27 17:18:09,1
1790,may be tommrrow,251,11421,2017-09-27 17:18:13,11421,2017-09-27 17:18:13,1
1791,can we see the other teams topics?,251,14685,2017-09-27 17:18:19,14685,2017-09-27 17:18:19,1
1792,abut the content and platform,251,11421,2017-09-27 17:18:27,11421,2017-09-27 17:18:27,1
1793,OK,251,14685,2017-09-27 17:18:33,14685,2017-09-27 17:18:33,1
1794,yes if they share in grp,251,11421,2017-09-27 17:18:43,11421,2017-09-27 17:18:43,1
1795,if you want our cohort topics then I can share that google form excel sheet,251,11421,2017-09-27 17:19:06,11421,2017-09-27 17:19:06,1
1796,"Hmm, As a mentor are you going to share?",251,14685,2017-09-27 17:19:14,14685,2017-09-27 17:19:14,1
1797,yes if you want,251,11421,2017-09-27 17:19:28,11421,2017-09-27 17:19:28,1
1798,Ihave compiled document,251,11421,2017-09-27 17:19:35,11421,2017-09-27 17:19:35,1
1799,Yes. Just curious to learn varieties,251,14685,2017-09-27 17:19:49,14685,2017-09-27 17:19:49,1
1800,Thank you,251,14685,2017-09-27 17:20:05,14685,2017-09-27 17:20:05,1
1801,sure madam,251,11421,2017-09-27 17:20:06,11421,2017-09-27 17:20:06,1
1802,once I get form all den I vl send,251,11421,2017-09-27 17:20:16,11421,2017-09-27 17:20:16,1
1803,So fast we are moving to the last week...,251,14685,2017-09-27 17:20:48,14685,2017-09-27 17:20:48,1
1804,yes,251,11421,2017-09-27 17:21:07,11421,2017-09-27 17:21:07,1
1805,we have one more f2f intersction on 7-8,251,11421,2017-09-27 17:21:19,11421,2017-09-27 17:21:19,1
1806,These 6 weeks one of the best learning happened in my life,251,14685,2017-09-27 17:21:31,14685,2017-09-27 17:21:31,1
1807,ohh nice to hear madam,251,11421,2017-09-27 17:21:51,11421,2017-09-27 17:21:51,1
1808,"All credits to you and your team, BMSCE and IITBombay , Special thanks to JK",251,14685,2017-09-27 17:22:53,14685,2017-09-27 17:22:53,1
1809,thank you madam,251,11421,2017-09-27 17:23:06,11421,2017-09-27 17:23:06,1
1810,Audio not there ..,251,14685,2017-09-27 17:23:18,14685,2017-09-27 17:23:18,1
1811,I think audio problem is there in my system,251,11421,2017-09-27 17:23:27,11421,2017-09-27 17:23:27,1
1812,Had NBA  meeting and it started raining ..I reached home  5.00..and immediattely i used A view,251,14685,2017-09-27 17:24:30,14685,2017-09-27 17:24:30,1
1813,good dedication,251,11421,2017-09-27 17:24:53,11421,2017-09-27 17:24:53,1
1814,It is ok. I will log off.. Have to upload TPS still,251,14685,2017-09-27 17:25:19,14685,2017-09-27 17:25:19,1
1815,ppl shud get inspired by u,251,11421,2017-09-27 17:25:24,11421,2017-09-27 17:25:24,1
1816,ok fine madam,251,11421,2017-09-27 17:25:36,11421,2017-09-27 17:25:36,1
1817,I am learning still ...,251,14685,2017-09-27 17:25:41,14685,2017-09-27 17:25:41,1
1818,yes madam we are all in learning process,251,11421,2017-09-27 17:26:14,11421,2017-09-27 17:26:14,1
1819,Yes. Shall I log off? Thank you and Bye,251,14685,2017-09-27 17:26:36,14685,2017-09-27 17:26:36,1
1820,I can hear,251,14685,2017-09-27 17:26:51,14685,2017-09-27 17:26:51,1
1821,no volume,251,14685,2017-09-27 17:26:57,14685,2017-09-27 17:26:57,1
1822,very feeble,251,14685,2017-09-27 17:27:03,14685,2017-09-27 17:27:03,1
1823,yes madam,251,11421,2017-09-27 17:27:10,11421,2017-09-27 17:27:10,1
1824,u can log off,251,11421,2017-09-27 17:27:21,11421,2017-09-27 17:27:21,1
1825,OK thank you,251,14685,2017-09-27 17:27:29,14685,2017-09-27 17:27:29,1
1826,hi Saraswathi,253,11617,2017-09-28 11:55:43,11617,2017-09-28 11:55:43,1
1827,hi,253,16057,2017-09-28 12:19:21,16057,2017-09-28 12:19:21,1
1828,can u see me?,253,11617,2017-09-28 12:22:43,11617,2017-09-28 12:22:43,1
1829,"Hello sir, What is OER survey , i have missed that.",253,16057,2017-09-28 12:23:04,16057,2017-09-28 12:23:04,1
1830,"No sir,",253,16057,2017-09-28 12:23:49,16057,2017-09-28 12:23:49,1
1831,ok,253,11617,2017-09-28 12:24:30,11617,2017-09-28 12:24:30,1
